,name,ClipFrac,AverageEpRet,TotalEnvInteracts,LossV,_step,StdVVals,MaxEpRet,_runtime,AverageVVals,MinTrainCleanliness,StdTrainCleanliness,KL,LossPi,MaxVVals,MinVVals,EpLen,StopIter,DeltaLossPi,AverageTrainCleanliness,Time,Epoch,Entropy,MinEpRet,StdEpRet,DeltaLossV,_timestamp,MaxTrainCleanliness,_wandb,MaxQ1Vals,StdTestEpRet,MinCleanliness,StdLogPi,MinQ2Vals,AverageQ1Vals,LossQ,AverageLogPi,MinLogPi,StdQ1Vals,MinTestEpRet,AverageTestEpRet,StdQ2Vals,AverageQ2Vals,MaxQ2Vals,MinQ1Vals,MaxTestEpRet,AverageCleanliness,MaxLogPi,TestEpLen,StdCleanliness,MaxCleanliness,Maxcleanliness,Averagecleanliness,Mincleanliness,Averagetrain_cleanliness,Stdcleanliness,Stdtrain_cleanliness,Mintrain_cleanliness,Maxtrain_cleanliness,alpha,gamma,epochs,polyak,algorithm,batch_size,max_ep_len,learning_rate,updates_after,steps_per_epoch,num_test_episodes,lr,clip_ratio
437,still-sweep-19,,221,8999.0,,9.0,,376,877.0,,0.029500000178813934,0.0256283525377512,,1.3910988569259644,,,267.75,,,0.05524999648332596,873.9022710323334,10.0,,118,102.51341247558594,,1655522120.0,0.09399999678134918,{'runtime': 876},-1.0,21.312488555908203,0.003000000026077032,2.8107244968414307,1.0,-1.0,17.226234436035156,1.5400086641311646,-9.734970092773438,0.0,12.0,32.66666793823242,0.0,1.0,1.0,-1.0,62.0,0.008166667073965073,13.483250617980955,539.0,0.005328122526407242,0.01549999974668026,,,,,,,,,0.253958925684286,0.9768154814231296,10.0,0.9779669418537364,sac,100.0,900.0,0.002953895367182291,400.0,900.0,3.0,0.002953895367182291,
438,worthy-sweep-18,,374,8999.0,,9.0,,712,1113.0,,0.04399999976158142,0.06004304438829422,,1.4237388372421265,,,317,,,0.09349999576807022,1110.288533449173,10.0,,176,240.1721649169922,,1655521233.0,0.17800000309944153,{'runtime': 1112},-1.0,0.942808985710144,0.007000000216066837,2.815253734588623,1.0,-1.0,16.806243896484375,1.5426902770996094,-8.840576171875,0.0,28.0,28.66666603088379,0.0,1.0,1.0,-1.0,30.0,0.007166666444391012,13.74204444885254,900.0,0.0002357020857743919,0.007499999832361937,,,,,,,,,0.27467523299674407,0.7411817139425337,10.0,0.9939085425027276,sac,100.0,900.0,0.006375369830703655,400.0,900.0,3.0,0.006375369830703655,
439,misunderstood-sweep-17,,514,8999.0,,9.0,,526,1078.0,,0.12549999356269836,0.003000006079673767,,-0.3990247249603271,,,441,,,0.12849999964237213,1075.808387041092,10.0,,502,12,,1655520110.0,0.1315000057220459,{'runtime': 1077},1.0,7.1180524826049805,0.0035000001080334187,2.815253734588623,1.0,1.0,17.625104904174805,1.5426902770996094,-8.840576171875,0.0,14.0,20.0,0.0,1.0,1.0,1.0,30.0,0.005000000353902578,13.74204444885254,900.0,0.001779512851499021,0.007499999832361937,,,,,,,,,0.3895631447410024,0.957331720321848,10.0,0.9523220825487744,sac,100.0,900.0,0.00914136024430684,400.0,900.0,3.0,0.00914136024430684,
440,lyric-sweep-16,,378,8999.0,,9.0,,584,1158.0,,0.06350000202655792,0.03666742146015167,,-0.5461537837982178,,,457.6666564941406,,,0.09450000524520874,1154.830519199371,10.0,,254,146.66969299316406,,1655519024.0,0.1459999978542328,{'runtime': 1156},1.0,1.885617971420288,0.0010000000474974513,2.931142091751098,1.0,1.0,21.354860305786133,0.9371259808540344,-6.06175422668457,0.0,4.0,6.666666507720947,0.0,1.0,1.0,1.0,8.0,0.0016666668234393,14.13872528076172,900.0,0.0004714045498985797,0.0020000000949949026,,,,,,,,,0.4842958330413859,0.8784703775507987,10.0,0.9472551844464177,sac,100.0,900.0,0.00010693916529142404,400.0,900.0,3.0,0.00010693916529142404,
441,copper-sweep-15,,466,8999.0,,9.0,,466,1073.0,,0.11649999767541884,0.0,,-0.7473943829536438,,,464,,,0.11649999767541884,1070.516826629639,10.0,,466,0,,1655517855.0,0.11649999767541884,{'runtime': 1072},1.0,53.199832916259766,0.0020000000949949026,2.9370079040527344,1.0,1.0,16.354808807373047,0.962746262550354,-6.154350757598877,0.0,8.0,82.66666412353516,0.0,1.0,1.0,1.0,128.0,0.02066666819155216,14.18423080444336,900.0,0.013299957849085333,0.03200000151991844,,,,,,,,,0.26238020663141637,0.8008880623496771,10.0,0.9272167394121492,sac,100.0,900.0,0.0008434150385902159,400.0,900.0,3.0,0.0008434150385902159,
442,blooming-sweep-14,,253,8999.0,,9.0,,734,1162.0,,0.0020000000949949026,0.07087592035531998,,-0.8614752292633057,,,142.1666717529297,,,0.06325000524520874,1160.1952664852142,10.0,,8,283.5036926269531,,1655516763.0,0.1835000067949295,{'runtime': 1162},1.0,0.0,0.0,2.726447820663452,1.0,1.0,18.611675262451172,0.43323588371276855,-6.087351322174072,1.1222938667287965e-07,0.0,0.0,0.0,1.0,1.0,0.9999959468841552,0.0,0.0,13.18896198272705,900.0,0.0,0.0,,,,,,,,,0.31974439620835143,0.9842712939986332,10.0,0.9087513306554053,sac,100.0,900.0,0.0014436967241279084,400.0,900.0,3.0,0.0014436967241279084,
443,solar-sweep-13,,334,8999.0,,9.0,,460,1125.0,,0.05000000074505806,0.026573797687888145,,-0.670438289642334,,,356,,,0.08350000530481339,1122.2511756420135,10.0,,200,106.2951889038086,,1655515591.0,0.11500000208616255,{'runtime': 1123},1.0,0.0,0.0035000001080334187,2.910865068435669,1.0,1.0,18.559886932373047,0.8963845372200012,-5.825030326843262,0.0,14.0,14.0,0.0,1.0,1.0,1.0,14.0,0.0035000003408640623,13.695030212402344,900.0,2.3283064365386963e-10,0.0035000001080334187,,,,,,,,,0.36765654893191146,0.9508408628000816,10.0,0.922140709110842,sac,100.0,900.0,2.7919849916958323e-05,400.0,900.0,3.0,2.7919849916958323e-05,
444,hopeful-sweep-12,,340.5,8999.0,,9.0,,662,821.0,,0.03750000149011612,0.049479007720947266,,1.4209085702896118,,,322.25,,,0.08512499928474426,819.1764345169067,10.0,,150,197.916015625,,1655514454.0,0.1655000001192093,{'runtime': 821},-1.0,4.71404504776001,0.004000000189989805,1.1530545949935913,1.0,-1.0,14.82097625732422,1.0223071575164795,-9.578802108764648,0.0,16.0,22.66666603088379,0.0,1.0,1.0,-1.0,26.0,0.005666667129844427,2.2466037273406982,534.6666870117188,0.0011785113019868731,0.006500000134110451,,,,,,,,,0.4117241980589179,0.8640490893679191,10.0,0.9508865675726872,sac,100.0,900.0,0.003903377980271944,400.0,900.0,3.0,0.003903377980271944,
445,sage-sweep-11,,621,8999.0,,9.0,,658,1048.0,,0.1459999978542328,0.00925000011920929,,-0.41818729043006897,,,480.5,,,0.15524999797344208,1045.5269351005554,10.0,,584,37,,1655513624.0,0.16449999809265137,{'runtime': 1047},1.0,93.35237884521484,0.03200000151991844,2.843074083328247,1.0,1.0,16.97356605529785,1.517925500869751,-9.344769477844238,0.0,128.0,196.0,0.0,1.0,1.0,1.0,328.0,0.04899999871850014,14.959836959838867,900.0,0.02333809621632099,0.0820000022649765,,,,,,,,,0.3832946568397205,0.8722116418794907,10.0,0.9510244812206788,sac,100.0,900.0,0.002884259601610373,400.0,900.0,3.0,0.002884259601610373,
446,breezy-sweep-10,,376,8999.0,,9.0,,538,831.0,,0.014999999664723871,0.05586740002036095,,1.6155565977096558,,,351,,,0.0939999893307686,828.3431358337402,10.0,,60,223.46961975097656,,1655512562.0,0.13449999690055847,{'runtime': 830},-1.0,14.514360427856444,0.007000000216066837,2.8210198879241943,1.0,-1.0,18.09660530090332,1.55448317527771,-10.714293479919434,0.0,28.0,42.0,0.0,1.0,1.0,-1.0,62.0,0.010499999858438969,14.062808990478516,499.3333435058594,0.0036285901442170143,0.01549999974668026,,,,,,,,,0.39598801278433327,0.7795877133229826,10.0,0.9081210964672626,sac,100.0,900.0,0.005969930821428742,400.0,900.0,3.0,0.005969930821428742,
447,glowing-sweep-9,,375,8999.0,,9.0,,472,16848.0,,0.06949999928474426,0.024250000715255737,,-0.5860185623168945,,,631.5,,,0.09375,16837.866011857986,10.0,,278,97,,1655528331.0,0.11800000071525574,{'runtime': 16844},1.0,0.0,0.006500000134110451,2.83121395111084,1.0,1.0,14.31011199951172,1.5461324453353882,-9.096878051757812,0.0,26.0,26.0,0.0,1.0,1.0,1.0,26.0,0.006500000134110451,13.787425994873049,535.0,0.0,0.006500000134110451,,,,,,,,,0.2677528846459466,0.9299256226099074,10.0,0.9094993360919612,sac,100.0,900.0,0.006481627083859271,400.0,900.0,3.0,0.006481627083859271,
448,mild-sweep-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 20},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408674968766684,0.8724806058162835,10.0,0.9103964133421606,sac,100.0,900.0,0.0008412590319575279,400.0,900.0,3.0,0.0008412590319575279,
449,brisk-sweep-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 13},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405560847738694,0.9171797479668292,10.0,0.9180552727578254,sac,100.0,900.0,0.005037710460659268,400.0,900.0,3.0,0.005037710460659268,
450,stoic-sweep-6,,327,8999.0,,9.0,,436,1117.0,,0.054499998688697815,0.027249999344348907,,-0.780411958694458,,,346.5,,,0.08174999803304672,1113.5820677280426,10.0,,218,109,,1655511724.0,0.10899999737739564,{'runtime': 1115},1.0,23.626728057861328,0.0020000000949949026,2.9577651023864746,1.0,1.0,15.244850158691406,1.043534755706787,-6.663650989532471,0.0,8.0,26.66666603088379,0.0,1.0,1.0,1.0,60.0,0.006666666362434626,14.86825942993164,900.0,0.005906681530177593,0.014999999664723871,,,,,,,,,0.21042710427218567,0.975944986519784,10.0,0.9505369584308888,sac,100.0,900.0,0.0021180505514639568,400.0,900.0,3.0,0.0021180505514639568,
451,blooming-sweep-5,,297.3333435058594,8999.0,,9.0,,456,1071.0,,0.032999999821186066,0.033089105039834976,,-0.6198392510414124,,,278.6666564941406,,,0.07433333247900009,1069.210664987564,10.0,,132,132.35641479492188,,1655510598.0,0.11400000005960464,{'runtime': 1071},1.0,8.99382495880127,0.0044999998062849045,2.815253734588623,1.0,1.0,13.6212797164917,1.5426902770996094,-8.840576171875,0.0,18.0,25.33333396911621,0.0,1.0,1.0,1.0,38.0,0.006333332974463701,13.74204444885254,900.0,0.002248456235975027,0.009499999694526196,,,,,,,,,0.24642708783964604,0.918335172293678,10.0,0.9039438150210016,sac,100.0,900.0,0.00664819368974186,400.0,900.0,3.0,0.00664819368974186,
452,sparkling-sweep-4,,606,8999.0,,9.0,,606,1119.0,,0.15150000154972076,0.0,,-0.523125946521759,,,457,,,0.15150000154972076,1115.8247315883636,10.0,,606,0,,1655509518.0,0.15150000154972076,{'runtime': 1117},1.0,0.942808985710144,0.0,3.808806896209717,1.0,1.0,17.973987579345703,2.072184801101685,-3.9829936027526855,0.0,0.0,0.6666666865348816,0.0,1.0,1.0,1.0,2.0,0.00016666667943354696,20.691526412963867,900.0,0.00023570227494928983,0.0005000000237487257,,,,,,,,,0.2301310590929473,0.999878447583472,10.0,0.9478431175643354,sac,100.0,900.0,0.002534634610172583,400.0,900.0,3.0,0.002534634610172583,
453,charmed-sweep-3,,347.3333435058594,8999.0,,9.0,,494,804.0,,0.014000000432133676,0.05150134861469269,,-0.48750874400138855,,,297.3333435058594,,,0.08683333545923233,800.8228979110718,10.0,,56,206.00540161132812,,1655508389.0,0.12349999696016312,{'runtime': 802},1.0,4.714045524597168,0.006500000134110451,3.808806896209717,1.0,1.0,15.79405403137207,2.072184801101685,-3.9829936027526855,0.0,26.0,32.66666793823242,0.0,1.0,1.0,1.0,36.0,0.008166666142642498,20.691526412963867,534.6666870117188,0.0011785110691562295,0.008999999612569809,,,,,,,,,0.24731929164487915,0.9267767995194688,10.0,0.9019581546211688,sac,100.0,900.0,0.004630737093130281,400.0,900.0,3.0,0.004630737093130281,
454,neat-sweep-2,,176.5,8999.0,,9.0,,592,868.0,,0.003000000026077032,0.06024157255887985,,1.364855408668518,,,156,,,0.04412500187754631,865.1750922203064,10.0,,12,240.96627807617188,,1655507578.0,0.14800000190734863,{'runtime': 866},-1.0,3.399346113204956,0.0024999999441206455,2.8158626556396484,1.0,-1.0,18.034034729003903,1.553418755531311,-9.39381980895996,0.0,10.0,14.666666984558104,0.0,1.0,1.0,-1.0,18.0,0.003666666569188237,13.4424409866333,534.3333129882812,0.0008498365641571581,0.0044999998062849045,,,,,,,,,0.23487258194283145,0.9237279298269558,10.0,0.9034068359486584,sac,100.0,900.0,0.0018549469154504105,400.0,900.0,3.0,0.0018549469154504105,
455,confused-sweep-1,,228,8999.0,,9.0,,286,1184.0,,0.04250000044703483,0.014500001445412636,,-0.927191436290741,,,367,,,0.05700000375509262,1180.4787712097168,10.0,,170,58,,1655506700.0,0.07150000333786011,{'runtime': 1182},1.0,0.0,0.0,2.6936941146850586,1.0,1.0,14.839357376098633,0.34996840357780457,-5.3478102684021,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.264398574829102,900.0,0.0,0.0,,,,,,,,,0.20804331980884497,0.8116568367904055,10.0,0.9268640293296866,sac,100.0,900.0,0.00015532616036903731,400.0,900.0,3.0,0.00015532616036903731,
456,solar-sweep-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.869142469460195,15.0,0.995,ppo,100.0,900.0,0.0013746304922997157,400.0,900.0,3.0,,
457,sleek-sweep-10,1.0,264,9900.0,55.76726150512695,10.0,0.0,616,522.0,1.0,0.00800000037997961,0.05714605748653412,4647.64794921875,0.27119213342666626,1.0,1.0,247.3333282470703,0.0,0.0,0.05662500113248825,518.7298502922058,10.0,0.9189385771751404,32,253.0665283203125,0.0,1655503868.0,0.15399999916553497,{'runtime': 564},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8116083218667084,15.0,0.995,ppo,100.0,900.0,0.0006215132323258166,400.0,900.0,3.0,0.0006215132323258166,0.26891195116840894
458,iconic-sweep-9,1.0,150,9900.0,13.298800468444824,10.0,0.0,154,441.0,1.0,0.0364999994635582,0.024997776374220848,3644.6328125,0.2663092315196991,1.0,1.0,144.5,0.0,0.0,0.055166665464639664,437.8640627861023,10.0,0.9189385771751404,146,4,0.0,1655503300.0,0.09049999713897704,{'runtime': 473},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7058240642505876,15.0,0.995,ppo,100.0,900.0,4.013222281964209e-05,400.0,900.0,3.0,4.013222281964209e-05,0.263146802565209
459,youthful-sweep-8,1.0,550,9900.0,31.715164184570312,10.0,0.0,550,492.0,1.0,0.13750000298023224,0.0,3749.48388671875,0.2761896550655365,1.0,1.0,900,0.0,0.0,0.13750000298023224,489.47448921203613,10.0,0.9189385771751404,550,0,0.0,1655502806.0,0.13750000298023224,{'runtime': 531},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8012347564824894,15.0,0.995,ppo,100.0,900.0,3.439026523736144e-05,400.0,900.0,3.0,3.439026523736144e-05,0.198336811600871
460,pleasant-sweep-7,1.0,630,9900.0,2903.44775390625,10.0,0.0,630,445.0,1.0,0.1574999988079071,0.0,4820.7939453125,0.28149357438087463,1.0,1.0,900,0.0,0.0,0.1574999988079071,441.90878224372864,10.0,0.9189385771751404,630,0,0.0,1655502266.0,0.1574999988079071,{'runtime': 481},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9858052816948448,15.0,0.995,ppo,100.0,900.0,9.359041582706498e-05,400.0,900.0,3.0,9.359041582706498e-05,0.2869474663681074
461,zany-sweep-6,1.0,544,9900.0,17.16827964782715,10.0,0.0,544,484.0,1.0,0.13600000739097595,0.0,3280.073974609375,0.2630000114440918,1.0,1.0,900,0.0,0.0,0.13600000739097595,479.8543438911438,10.0,0.9189385771751404,544,0,0.0,1655501771.0,0.13600000739097595,{'runtime': 517},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7675317176401618,15.0,0.995,ppo,100.0,900.0,0.004149978938166046,400.0,900.0,3.0,0.004149978938166046,0.238283759498831
462,jolly-sweep-5,1.0,220,9900.0,115.62541961669922,10.0,0.0,356,507.0,1.0,0.020999999716877937,0.03537183627486229,8090.65869140625,0.32928934693336487,1.0,1.0,156,0.0,0.0,0.07049999386072159,502.6745374202728,10.0,0.9189385771751404,84,136,0.0,1655495198.0,0.1014999970793724,{'runtime': 533},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8846702355276281,15.0,0.995,ppo,100.0,900.0,0.003184743716037992,400.0,900.0,3.0,0.003184743716037992,0.11869558622879428
463,quiet-sweep-4,1.0,6,9900.0,36494.2265625,10.0,0.0,6,508.0,1.0,0.001500000013038516,0.054750002920627594,10914.48046875,0.29564791917800903,1.0,1.0,4,0.0,0.0,0.05625000223517418,504.1398389339447,10.0,0.9189385771751404,6,0,0.0,1655494623.0,0.11100000143051147,{'runtime': 559},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.998955119410385,15.0,0.995,ppo,100.0,900.0,0.013934262664084068,400.0,900.0,3.0,0.013934262664084068,0.2207077740798617
464,magic-sweep-3,1.0,300,9900.0,6.315608024597168,10.0,0.0,300,518.0,1.0,0.07500000298023224,0.0,1010.91748046875,0.2214883267879486,1.0,1.0,900,0.0,0.0,0.07500000298023224,514.5642714500427,10.0,0.9189385771751404,300,0,0.0,1655494057.0,0.07500000298023224,{'runtime': 563},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7351312827694613,15.0,0.995,ppo,100.0,900.0,4.82615075851471e-05,400.0,900.0,3.0,4.82615075851471e-05,0.28729345422057073
465,peachy-sweep-2,1.0,444,9900.0,137.0315704345703,10.0,0.0,444,508.0,1.0,0.035999998450279236,0.03750000149011612,3793.07470703125,0.33181050419807434,1.0,1.0,713,0.0,0.0,0.07349999994039536,504.09250378608704,10.0,0.9189385771751404,444,0,0.0,1655493497.0,0.11100000143051147,{'runtime': 536},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9293095332800234,15.0,0.995,ppo,100.0,900.0,0.001760737076168507,400.0,900.0,3.0,0.001760737076168507,0.16198741329762395
466,solar-sweep-1,1.0,498,9900.0,35.12955856323242,10.0,0.0,498,576.0,1.0,0.05750000104308128,0.03350000083446503,2065.071533203125,0.2994018495082855,1.0,1.0,716,0.0,0.0,0.090999998152256,572.0230243206024,10.0,0.9189385771751404,498,0,0.0,1655492923.0,0.12449999898672104,{'runtime': 620},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8134835321807676,15.0,0.995,ppo,100.0,900.0,0.0006897123919770405,400.0,900.0,3.0,0.0006897123919770405,0.2115841964767799
467,confused-shape-93,1.0,275,4500.0,3128.141845703125,4.0,0.01071424037218094,312,219.0,-0.067718006670475,0.0364999994635582,0.01697547361254692,2331.006103515625,0.2960561215877533,-0.05379117652773857,-0.09574396163225174,414.5,0.0,0.0,0.057999998331069946,215.7609317302704,4.0,0.9189385771751404,238,37,0.0,1655490995.0,0.07800000160932541,{'runtime': 217},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.99,5.0,,ppo,100.0,900.0,0.001,400.0,900.0,3.0,,
468,zany-sweep-44,1.0,300,1800.0,344.80035400390625,2.0,0.00956756342202425,446,92.0,-0.07864867895841599,0.0215000007301569,0.03904128819704056,4361.74365234375,0.285308837890625,-0.06281855702400208,-0.1027454510331154,244.5,0.0,0.0,0.05716666951775551,88.77111792564392,2.0,0.9189385175704956,154,146,0.0,1655481556.0,0.11150000244379044,{'runtime': 90},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.921265770103091,3.0,,ppo,100.0,300.0,0.01599749371860341,150.0,600.0,5.0,0.01599749371860341,0.2920445106921108
469,happy-sweep-43,1.0,307,1800.0,934.8728637695312,2.0,0.01117892935872078,354,93.0,-0.09201691299676897,0.06499999761581421,0.011750001460313795,7223.3935546875,0.340704083442688,-0.07478122413158417,-0.11008769273757936,300,0.0,0.0,0.07674999535083771,89.15028500556946,2.0,0.9189385175704956,260,47,0.0,1655481452.0,0.0885000005364418,{'runtime': 90},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9674654993549744,3.0,,ppo,100.0,300.0,0.0006344467764039974,150.0,600.0,5.0,0.0006344467764039974,0.17734520003196402
470,sage-sweep-42,1.0,390,1800.0,148.03878784179688,2.0,0.017849409952759743,524,92.0,-0.07288450002670288,0.06400000303983688,0.03349999710917473,5721.08349609375,0.3640823364257813,-0.04325234889984131,-0.09858526289463045,300,0.0,0.0,0.09749999642372131,88.31774878501892,2.0,0.9189385175704956,256,134,0.0,1655481347.0,0.13099999725818634,{'runtime': 89},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8505647233620474,3.0,,ppo,100.0,300.0,3.712410055287127e-05,150.0,600.0,5.0,3.712410055287127e-05,0.14051483661751588
471,expert-sweep-41,1.0,171,1800.0,56.27722930908203,2.0,0.013558939099311829,256,96.0,-0.07067690789699554,0.0215000007301569,0.01814295165240765,2489.791748046875,0.2780771851539612,-0.05356783792376518,-0.0934259667992592,172,0.0,0.0,0.04650000110268593,92.54398345947266,2.0,0.9189385175704956,86,85,-0.00019073486328125,1655481242.0,0.06400000303983688,{'runtime': 93},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8085066915694674,3.0,,ppo,100.0,300.0,0.001012562871034077,150.0,600.0,5.0,0.001012562871034077,0.28711262488559386
472,whole-sweep-40,1.0,272,1800.0,37.87483215332031,2.0,0.01721171848475933,376,94.0,-0.08438319712877274,0.041999999433755875,0.025999998673796657,5568.2216796875,0.27689477801322937,-0.06413789838552475,-0.10924018174409866,300,0.0,0.0,0.06799999624490738,90.72689867019652,2.0,0.9189385175704956,168,104,0.0,1655481131.0,0.09399999678134918,{'runtime': 92},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7280537358420535,3.0,,ppo,100.0,300.0,0.012584732112422524,150.0,600.0,5.0,0.012584732112422524,0.2572469428474265
473,rose-sweep-39,1.0,280.6666564941406,1800.0,229.61578369140625,2.0,0.010559394024312496,442,94.0,-0.07020355761051178,0.0024999999441206455,0.05003685876727104,2902.49267578125,0.3148050904273987,-0.055121805518865585,-0.09680812060832976,198.6666717529297,0.0,0.0,0.05324999988079071,91.24574732780457,2.0,0.9189385175704956,18,187.3416290283203,0.0,1655481022.0,0.11050000041723251,{'runtime': 92},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8805027364025273,3.0,,ppo,100.0,300.0,0.008003963998405122,150.0,600.0,5.0,0.008003963998405122,0.20230114789372192
474,decent-sweep-38,1.0,300,1800.0,6905.4453125,2.0,0.012044472619891168,366,93.0,-0.07026927918195724,0.05849999934434891,0.016499999910593033,2875.383056640625,0.2892252504825592,-0.05192142352461815,-0.09046989679336548,300,0.0,0.0,0.07500000298023224,88.93703627586365,2.0,0.9189385175704956,234,66,0.0,1655480916.0,0.09149999916553496,{'runtime': 90},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9911603239357756,3.0,,ppo,100.0,300.0,0.00011811084603928415,150.0,600.0,5.0,0.00011811084603928415,0.2082266467656075
475,light-sweep-37,1.0,358,1800.0,126.85253143310548,2.0,0.0184050053358078,496,92.0,-0.08396673202514648,0.054999999701976776,0.03449999913573265,6232.0849609375,0.33072495460510254,-0.05262449383735657,-0.1076776385307312,300,0.0,0.0,0.08949999511241913,89.74530124664307,2.0,0.9189385175704956,220,138,0.0,1655480811.0,0.12399999797344208,{'runtime': 91},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8447898343300289,3.0,,ppo,100.0,300.0,0.00014411230733285231,150.0,600.0,5.0,0.00014411230733285231,0.1662513264271104
476,magic-sweep-36,1.0,292,1800.0,52.214603424072266,2.0,0.02131083607673645,320,93.0,-0.015887286514043808,0.008999999612569809,0.0307064950466156,5607.5888671875,0.32051610946655273,0.007667910773307085,-0.04318315163254738,291.5,0.0,0.0,0.05166666582226753,89.55064797401428,2.0,0.9189385175704956,264,28,-0.1647491455078125,1655480707.0,0.07999999821186066,{'runtime': 91},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7839210711048117,3.0,,ppo,100.0,300.0,0.0003126394170960365,150.0,600.0,5.0,0.0003126394170960365,0.2205088425366972
477,summer-sweep-35,1.0,296,1800.0,190.8282928466797,2.0,0.0055853999219834805,426,87.0,-0.07206325232982635,0.04149999842047691,0.0325000025331974,2553.339599609375,0.30981409549713135,-0.05238243192434311,-0.07944849133491516,300,0.0,0.0,0.07400000095367432,84.02811646461487,2.0,0.9189385175704956,166,130,0.0,1655480603.0,0.10649999976158142,{'runtime': 85},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8963886260350941,3.0,,ppo,100.0,300.0,0.0008429616369516836,150.0,600.0,5.0,0.0008429616369516836,0.19002795722390636
478,exalted-sweep-34,1.0,229,1800.0,28.429584503173828,2.0,0.019401073455810547,238,99.0,-0.08266942203044891,0.054999999701976776,0.002250000834465027,6111.11865234375,0.29883623123168945,-0.058625005185604095,-0.1123262271285057,300,0.0,0.0,0.0572500005364418,95.0801272392273,2.0,0.9189385175704956,220,9,0.0,1655480505.0,0.05950000137090683,{'runtime': 96},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.71960680867182,3.0,,ppo,100.0,300.0,7.475803710023404e-05,150.0,600.0,5.0,7.475803710023404e-05,0.18617554165833355
479,unique-sweep-33,1.0,273,1800.0,21.24344825744629,2.0,0.0,324,98.0,1.0,0.05550000071525574,0.01274999976158142,4951.56201171875,0.3099108934402466,1.0,1.0,300,0.0,0.0,0.06825000047683716,95.19201111793518,2.0,0.9189385175704956,222,51,0.0,1655480395.0,0.08100000023841858,{'runtime': 96},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7392461802311467,3.0,,ppo,100.0,300.0,0.004513364526686391,150.0,600.0,5.0,0.004513364526686391,0.2171702931166416
480,expert-sweep-32,1.0,302,1800.0,49.54451370239258,2.0,0.017838086932897568,338,94.0,-0.0761653259396553,0.06650000065565109,0.008999999612569809,4258.7109375,0.2823773920536041,-0.05279106646776199,-0.10518831759691238,300,0.0,0.0,0.0754999965429306,90.60971307754517,2.0,0.9189385175704956,266,36,0.0,1655480287.0,0.08449999988079071,{'runtime': 92},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7833976469215516,3.0,,ppo,100.0,300.0,0.00010110471102925271,150.0,600.0,5.0,0.00010110471102925271,0.26838474829483877
481,mild-sweep-31,1.0,97,1800.0,7925.7958984375,2.0,0.010537132620811462,288,105.0,-0.0834575742483139,0.003000000026077032,0.022845307365059853,5727.7099609375,0.3303901255130768,-0.05315520241856575,-0.09930109977722168,76.83333587646484,0.0,0.0,0.027857143431901932,101.53880143165588,2.0,0.9189385175704956,12,91.02197265625,-3.6005859375,1655480179.0,0.07199999690055847,{'runtime': 103},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9978995238237134,3.0,,ppo,100.0,300.0,0.00190040589159172,150.0,600.0,5.0,0.00190040589159172,0.20232238036455769
